Overview;Like
betty joven aspirante actriz llega angeles convertirse estrella cine aloja apartamento tia conoce rita mujer padece amnesia causa accidente mulholland drive juntas deciden investigar rita llego;1
nan;0
frank aprendiz freddy terminan turno almacen productos sanitarios charlando frank joven hechos narrados lapelicula noche muertos vivientes reales ocultados autoridades convencer chico queno miente sotano enseña barril contiene zombies gas devolvio vida accidentalmente abren barril liberando muerto viviente gas alcanza cementerio cercano saberlo grupo jovenes ido pasar noche cementerio seran testigos despertar muertos;1
sombra revolucion cierne rusia anastasia hija joven familia real escapar vida años conoce joven dimitri dirigen paris reclamar derechos legado anastasia veran envueltos cruenta lucha malvado monje rasputin sicario murcielago bartok;1
historia real oscar grant michael jordan joven afroamericano  años ve envuelto pelea nochevieja año  detenido policias disputa jovenes brigada acarrea consecuencias irreparables diversas personas grabaron suceso telefonos moviles filmaffinity;1
documental responsable baraka filmado años veinticinco paises continentes;1
nan;0
justine idealistas compañeros activistas york viajan selva peru impedir destruccion jungla tala arboles perturbe vida tribu indigena local intenciones torceran descubran tribu cuestion canibal;0
zak gibbs estudiante instituto ahorrado comprarse coche sueños padre visto vehiculo compra problema ocupado investigaciones cientificas acompañarle concesionario antiguos alumnos envia extraño reloj profesor deja sotano prisa conferencias ciudad;0
otoño  ron jones profesor historia instituto palo alto california respuesta pregunta alumnos ¿como pueblo aleman alegue ignorancia masacre pueblo judio jones decidio experimento alumnos implanto regimen extrema disciplina militar aula restringiendoles libertades asombro profesor alumnos entusiamaron punto empezaron espiarse acosar querian unirse grupo quinto ron jones vio obligado acabar experimento llegaran director aleman dennis gansel napola trasladado experiencia tierra natal alemania profesor pregunta alumnos ¿creeis imposible dictadura vuelva implantarse alemania comienza experimento…;1
john macclane duro policia neoyorquino acude angeles pasar vacaciones hijos esposa holly transcurso fiesta navideña empresa holly moderno edificio nakatoni asaltado grupo terrorista liderado megalomano llamado hans gruber;1
 guerra civil ruanda odios ancestrales hutu etnia dominante tutsi provocan asesinato presidente disturbios calles finalmente terrible matanza etnias paul hutu gerente hotel kigali empiezan disturbios decide refugio precisamente hotel organiza huida desesperada acompañado familia vecinos tutsi basada hechos reales;1
murcielagos mutados resultado experimento genetico fracasado gobierno vuelto inteligentes carnivoros atacan gente pueblo gallup texas zoologa especialista murcielagos sheila casper ayudante jimmy llegan pueblo ayudar evitar militares entrometan;0
profecia condena reino invierno eterno anna joven optimista une temerario montañero llamado kristoff compinche reno sven juntos emprenden viaje epico busca elsa hermana anna reina nieves gelido hechizo adaptacion cuento reina nieves;1
personas tiran juntos atraco banco elaborado movimiento alterar resultado ¿es coincidencia peones juego grande;0
nan;0
joven ejecutivo tom stanisfield espera ansiosamente rigido jefe jack taylor ascienda empresa centra atencion atractiva hija taylor ojito derecho padre presenta oportunidad cuidarle casa jefe tom dispone demostrarle capacidad paso acercarse hija;0
periodista director documentales investigan crimen cometido perugia italia protagonista amanda knox estudiante norteamericana acusada asesinar compañera piso complicidad novio italiano amigo costa marfil;0
brad zeke jonathan amigos inseparables reunen domingo contarse aventuras sexuales semana cambia enamoran mujer concretamente mujer descubren acepta renunciar chica decide salir siguiendo turnos estrictos puedan disfrutar relacion amigos transformando;0
sede babyco lider mundial productos infantiles mundo subterraneo doctora elena kinder famosa psiquiatra infantil punto terminar investigacion demostrar genialidad transmite geneticamente traves adn problema reside pequeños genios cumplen años pierden extraordinaria inteligencia comunicarse verbalmente adultos;0
escuadron pilotos elite embarca peligrosa mision neutralizar prototipo avion combate control dispone sistema inteligencia artificial cuyas acciones desencadenar guerra nuclear;0
nan;1
nan;0
dibujante paro ve obligado volver vivir padres hermano pequeño freddy padres piden casa empieza lanzar rumores falsos aseguran padre abusa sexualmente hermano freddy aprovecha situacion familiar serie basada casa filmaffinity;0
harto perseguir asesinos serie agente fbi joel campbell decide retirarse pide baja voluntaria traslada vivir chicago año mujer aparece asesinada edificio campbell reconoce estilo david allen griffin peligroso psicopata persiguio años ponerlo prueba enviandole pistas proximas victimas campbell tendra remedio encontrarlas asesino salvarles vida filmaffinity;0
ramon narra alentadora historia joven proveniente pequeño pueblo mexico viaja alemania ayudar familia varado dormir dinero lucha sobrevivir termina conoce ruth solitaria anciana desarrolla conmovedora impresionante amistad transcendera fronteras prejuicios;1
situada año  pelìcula historia real cathy rush interpretada carla gugino  años rush ultima oportunidad sueño entrenadora baloncesto universidad inmaculada malvern west chester pennsylvania universidad catolica exclusiva mujeres ayuda monjas logra coraje fe liderar equipo viaje campeonato nacional baloncesto femenino;0
jamie ultima persona enamoraria landon seria conservadora gusto hija pastor iglesia baptista jamie tenia miedo manifestar fe importante vida costara criticas compañeros landon pandilla mandaban escuela reinado terminaria salieran instituto afrontar responsabilidades vida;1
pasar años carcel robo mano armada jake blues puesto libertad comportamiento sale prision vestido forma entro traje sombrero negro gafas oscuras puerta espera hermano elwood vestido identica unico hogar conocieron peligro orfelinato santa elena necesita cantidad dinero hermanos ponen manos obra;1
nan;0
jacuzzi  contando presencias alocados jacob clark duke nick craig robinson lou rob corddry amigos deciden volver marcha magico jacuzzi habilidad permitir viajar lou convertido padre internet atacado desconocido asaltante problema viajar cambiar tornas acaban futuro conocen hijo adam adam scott papel interpreto john cusack entrega;0
surfista cuello azul venga muerte hermano descubre mato hombre equivocado error une marines escapar hacerle frente punta pistola desierto lejano sobrevivir inclinacion captor venganza;0
klingenfeldt familia alta burguesia danesa disponen celebrar sesenta cumpleaños patriarca hombre trayectoria reputacion intachable hijos dispuestos aprovechar ocasion sacar relucir trapos sucios familia;1
año  susanna kaysen  años mayoria chicas americanas edad confusa siente insegura lucha entender mundo rodea psiquiatra decide ingresarla hospital claymoore diagnosticandole trastorno personalidad manifiesta traves inseguridad imagen objetivos plazo amigos centro susanna conoce lisa georgina polly janet grupo chicas inadaptadas entabla estrecha amistad muestran camino encontrarse;1
nan;0
reino legendario alagaësia guerra gestando jinetes protectores paz imperio unicos capaces controlar inteligentes dragones extinguido formar tropas malvado rey galbatorix elfos exiliado oculto vardenos grupo disidente ocultan ciudades protegidas eragon joven  años vive pequeña aldea piedra preciosa bosque ido cazar espera suceso cambiar vida destino alagaësia unico desea venderla asegurar subsistencia familia duro invierno noche gema rompe sale llevara viaje convertira heroe ¿podra eragon tomar responsabilidad legendarios jinetes dragones esperanza imperio descansa manos;0
pelicula historia john oldman profesor universidad asegura realidad hombre cromagnon  años edad sobrevive pelicula rodada casa porche prueba presupuesto elaboracion practicamente artesanal basa unicamente conversacion personajes mantener trama efectos especiales escenas accion discurso intelectual hombre cavernas actuales colegas despedida docente universitario transcurren reacciones amigos cientificos variadas surgiendo preguntas cuestiones revelaciones reacciones tipo;1
sam manning personificacion sueño americano familia maravillosa ejecutivo exito ocurre vida golpe duro ocasion sam recibir golpe  josh hijo adolescente estudiando universidad tiroteo campus josh muere sam hunda natural vivir barco querer ahoga penas alcohol entendible  pasa autodestruyendose culpar pasando cambiar razon limpieza caja musica grabada hijo componia canciones  sam anime empiece vivir olvidar perdido hijo;1
tim ben stiller nick jack black intimos amigos vecinos compañeros exito alcanza nick invento tim quiso participar hara muera envidia;0
libro tom wolfe historia programa espacial unidos lee novela pelicula mantiene emocionante apariencia ficcion recorrido rotura barrera sonido chuck yeager base fuerza aerea edwards  astronautas seleccionados programa mercurio proyecto unidos enviar personas espacio muestra tenia idea desarrollar programa espacial forma seleccionar personas debian participar emocionante divertido encantador;1
