id;title;overview;release_date;like
379514;Una Fortuna Peligrosa;Un sorprendente secreto detrás de la muerte de chicos jóvenes guía a tres generaciones en esta impresionante saga de amor, poder y venganza, en medio de la riqueza y la decadencia de la Inglaterra victoriana.;25/1/16;
376501;Outlaws and Angels;Un grupo de bandidos en fuga invaden el hogar de una aparentemente inocente familia de la Antigua frontera para esconderse por la noche.Un inesperado juego de gato y ratón comienza, llevando a la seducción, intercambio de roles, y finalmente, una sangrienta venganza.;25/1/16;
300673;La hora decisiva;En febrero de 1952, una de las peores tormentas que jamás haya sufrido la costa este de Nueva Inglaterra daña a un petrolero frente a la costa de Cabo Cod. En un pequeño bote salvavidas, enfrentándose al temporal y las gélidas temperaturas, cuatro miembros de la Guardia Costera se disponen a rescatar a los 30 marineros atrapados a bordo del buque que se está hundiendo.;25/1/16;
391157;Fursonas;Este documental sigue algunos grupos de Furries, como un comentario social de este fandom, sus estigmas y cómo se percibe a través de la cobertura sensacionalista de los medios.;25/1/16;
419048;Al ruido de las campanillas;"En Afganistán, los chicos jóvenes que se prostituyen y bailan vestidos de chicas ante un público masculino, bajo la protección de un jefe, se llaman ""batchas"". Este cortometraje cuenta la historia de Saman, uno de estos batchas, que ve con preocupación la llegada del joven Bijane, un chico más joven que él y que va a remplazarlo dentro de poco. Saman, a pesar de sentir celos de que el joven le robe la protección y sentimientos de Farroukhzad, el jefe, tiene que iniciarle en el baile y enseñarle la técnica.";24/1/16;
481900;Si lo sé, no me caso;La abogada Alicia mantiene la tutela de Linus desde que este quedara huérfano tras un accidente de coche en el que ella estuvo implicada. Ha pasado el tiempo y ahora está a punto de casarse con John, otro prestigioso abogado. Todo va bien hasta que la madre de Alicia confiesa haberse quedado en la ruina.;24/1/16;
435104;1992;Martin, un adolescente que vive solo con su padre, experimenta con una cámara de cine como forma de captar lo que le gusta, a través de la cual deja entrever los deseos y fantasías de su homosexualidad oculta. Dominique, un chico un poco mayor que trabaja en el instituto, aparece en su vida, y quizás pueda ser una puerta hacia la madurez.;24/1/16;
374440;Spa Night;Un adolescente estadounidense de origen coreano coje un trabajo en un spa de Coreano en Los Angeles para ayudar a su familia que lucha  por  salir adelante. Descubre un mundo subterráneo de sexo gay en el spa que tanto asusta y lo excita .;24/1/16;
435664;Dos años y ocho días;"Samantha y John Gray se encuentran en una encrucijada en su matrimonio. Samantha tiene un programa de radio: ""querida Abby"" con el que triunfa con charlas y  psicología. Es meticulosa al detalle y aboga por la comunicación como la clave para todos los matrimonios exitosos. Sintiendo su reloj biológico, está lista para iniciar una familia . Le tocará ahora, convencer a su marido, John, reacio a tener hijos..";24/1/16;
379389;Ciervo flor;La pérdida de la inocencia suele tomar diversas formas: en este caso, un niño se enfrenta a su prueba de madurez en un parque con ciervos, cazadores y recipientes llenos de sangre.;24/1/16;
373453;Naman el brahmán;Narra las aventuras de Naman, el campeón escolar de los concursos de preguntas y respuestas que lleva a sus amigos nerds en un viaje a Calcuta para ganar un premio universitario importante. El trío está dispuesto a ganar el concurso y, de paso, hará lo imposible por perder la virginidad.;24/1/16;
140300;Kung Fu Panda 3;Cuando el durante mucho tiempo perdido padre de Po aparece de repente, el dúo ya reunido viaja a un paraíso secreto de pandas para conocer a montones de nuevos e hilarantes osos. Pero cuando el villano sobrenatural Kai comienza a recorrer toda China venciendo a todos los maestros de kung fu, Po deberá hacer lo imposible: aprender a entrenar a una comunidad repleta de divertidos y torpes hermanos para formar el equipo definitivo de Kung Fu Pandas.;23/1/16;1
564260;Save my heart from the world;El viento soplaba desde el inicio del ferry. En alta mar, el oleaje podría dificultar el viaje, pero ese barco dividiría el mar y proyectaría su azul mediterráneo en el cielo dorado y la luz de fuego del sol poniente en las olas. El horizonte sería solo mar, más que cielo, más que mar, más que cielo.;23/1/16;
361358;Nobunaga Concerto: The Movie;Saburo es un estudiante de secundaria que es bueno en los deportes, pero no es muy bueno con sus estudios. Un día, viaja en el tiempo y llega en el período Sengoku de 1549. Allí, conoce a Nobunaga Oda, que se ve y suena como Saburo. Nobunaga Oda es el hijo de un jefe militar y es magistrado de la Provincia de Owari. Nobunaga Oda, aunque es físicamente débil, le pide a Saburo tomar su lugar. Entonces, Saburo como Nobunaga Oda trata de unificar el país de Japón.;23/1/16;
374609;Perros y prejuicios;Buscando la dirección en la vida, Elizabeth tiene la oportunidad de mostrar a su perro en una lujosa exposición canina en Nueva York. El juez, Donovan Darcy, se muestra como aristocrático y grosero, y una cadena de malentendidos se desarrollan durante la competencia, lo que complica su atracción el uno al otro.;23/1/16;
373446;Gleason;A la edad de 34 , Steve Gleason fue diagnosticado con ELA (esclerosis lateral amiotrófica). Los médicos dieron el ex back defensivo de la NFL y el héroe de Nueva Orleans de dos a cinco años de vida . Así que eso es lo que Steve optó por hacer - vivir: con un propósito, para su hijo recién nacido, para su esposa, y para ayudar a los demás con su enfermedad.;23/1/16;
331962;La hija de Dios;Después de ser testigo de un milagro, una joven latina experimenta cosas extrañas mientras que un detective intenta descubrir la verdad detrás de la muerte de su compañero.;22/1/16;
333375;Matones con receta;Implacable y reflexivo documental que trata sobre las grandes empresas farmacéuticas, sus prácticas de comercialización y su impacto en el nivel de escalonamiento de la adicción a las drogas con receta en América del Norte.;22/1/16;
376256;The Bad Kids;Un grupo de maestros en una escuela secundaria del desierto de Mojave toman un enfoque poco convencional para mejorar la vida de sus estudiantes con dificultades.;22/1/16;
339547;Jeruzalem;Durante el Yom Kipur, dos jóvenes americanas visitan Jerusalén de la mano de un atractivo estudiante de antropología. El momento no podía ser más desacertado: las vacaciones y las fiestas desembocarán en un apocalipsis bíblico y el trío deberá encontrar la manera de salir de una ciudad santa convertida en un auténtico infierno.;22/1/16;
362057;Martyrs;Una mujer y su amiga de la infancia buscan vengarse de los captores que la secuestraron y torturaron años atrás. Remake americano del mismo título que la producción francesa del año 2008.;22/1/16;
373353;La cienaga;Cuenta la historia de Alberto Navarro, un hombre de 28 años que vive en la Ciénaga Grande de Santa Marta, una zona deprimida económicamente en la costa colombiana. Alberto padece una enfermedad llamada distonía, la cual aparte de bloquear su capacidad de movimiento autónomo lo mantiene conectado tiempo completo a un respirador artificial, frustrando su sueño de ir al mar que está cruzando la carretera a sólo 300 metros de su casa. Su madre es la única persona que tiene a su lado, trabaja todo el tiempo como pescadora y costurera para poder llevar el sustento diario y comprarle las medicinas a su hijo, procurando así que a él no le falte nada, pero a Alberto le falta todo.;22/1/16;
381902;The Monkey King 2: The Legend Begins;En la dinastía Tang, Xuanzang un sacerdote es enviado hacia el oeste para recuperar las escrituras sagradas del budismo. Durante el camino, Xuanzang libera por accidente a Sun Wukong, el Rey Mono, encarcelado hace 500 años. El vigor y el poder del Rey Mono son conocidos por todos. En ningún caso, él se someterá a un sacerdote. Sin embargo, en un frágil equilibrio, el Rey Mono luchará junto a Xuanzang. Será una pelea para encontrar la búsqueda de la verdad y para hacer reinar la paz.;22/1/16;
384841;Inside or Outside;Todos tienen secretos que mantienen ocultos, incluso de sus seres queridos. Cuando la esposa de Ouquan da a luz a un niño, Ouquan está seguro de que el niño no es suyo y sospecha que su esposa tiene una aventura amorosa. Él descubre que el otro hombre es un criminal injustamente encarcelado, que está al acecho de venganza y que no se detendrá ante nada para recuperar lo que ha perdido.;22/1/16;
308453;Bronce;En el 2004, Hope Ann Greggory se convirtió en una heroína de América tras ganar la medalla de bronce con el equipo de gimnasia femenino. Hoy, está viviendo en el sótano de su padre en su pueblo natal, varada, medio olvidada y amargada. Atascada en su gloria pasada, Hope es obligada a reconsiderar su vida cuando una joven promesa de la gimnasia quien la adula pone en peligro su estatus de celebridad. ¿Será la mentora de la adorable y esperanzadora protegida, la saboteará o ambas cosas?;22/1/16;
358807;The Fits;Toni se entrena como boxeadora con su hermano en un centro comunitario del West End de Cincinnati, pero ella  se queda fascinada al ver un grupo de baile que se entrena en el mismo lugar. Seducida por su fuerza y su confianza, Toni termina uniéndose al grupo asimilando sus rutinas, sus repeticiones e incluso hasta se perfora las orejas con entusiasmo para verse aceptada. Mientras descubre las alegrías de la danza y de la camaradería entre las jóvenes, ella también se siente atormentada por preguntas que tiene sobre su propia identidad en este nuevo terreno social...;22/1/16;
321258;El Niño;Greta (Lauren Cohan) es una joven americana que acepta trabajar como niñera en Inglaterra huyendo de su pasado. Para su sorpresa, el niño al que tiene que cuidar es un muñeco a tamaño real. Además, en el cumplimiento de su trabajo tiene que seguir unas reglas muy estrictas. Cuando se queda sola, Greta desobedece las normas, lo que desencadena una serie de eventos perturbadores que le llevarán a convencerse de que el muñeco podría estar vivo.;22/1/16;
378703;El tiempo de las cerezas;A principios de los 70 izquierdistas de toda edad y condición se van organizando. De entre estos la familia libertaria aflora con fuerza, con mucha fuerza. Revistas, ateneos y otros grupos aparecen por doquier. También la CNT. El anarcosindicalismo se reconstruye y durante unos meses parece que va a recuperar la fuerza que tuvo en los años 30. Sin embargo, a finales de la década aparece desfondado, dividido y desorientado. ¿Qué ocurrió para que todo se desmoronara? Hemos hablado con protagonistas de esos días. Quienes quisieron contestaron.;22/1/16;
259694;Mejor... solteras;Hay muchas formas de ser soltero, pero la de Alice, Robin, Lucy, Meg, Tom y David es especial. Nueva York es una ciudad llena de corazones solitarios que buscan a su media naranja. Y en cualquier lugar, entre conversaciones sugerentes y ligues de una noche, lo que estos solteros tienen en común es la necesidad de saber cómo ser solteros en un mundo donde el amor está en continua evolución.;21/1/16;
